item_id,model,strategy,duration_ms,tp,fp,fn,precision,recall,f1_score,ground_truth,predictions,raw_output,error,schema_valid,parse_failed,empty_response,prediction_source,mapped_rule_ids
79862148_0,llama-4-scout-17b-16e-instruct,zero-shot,7389,1,0,3,1.0,0.25,0.4,2.4.6|2.4.2|1.3.1|3.1.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Empty Body"", ""category"": ""semantic"",
   ""html"": ""<body></body>"", ""target"": ""body"",
   ""description"": ""The body of the page is empty."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
531083003_0,llama-4-scout-17b-16e-instruct,zero-shot,15549,1,0,4,1.0,0.2,0.3333,2.4.6|1.3.1|1.4.6|4.1.1|4.1.2,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id='search-field-en-small-desktop' name='query' type='search'/>"", 
   ""target"": ""input#search-field-en-small-desktop"", 
   ""description"": ""Form field lacks associated label."", 
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id='search-field-en-small' name='query' type='search'/>"", 
   ""target"": ""input#search-field-en-small"", 
   ""description"": ""Form field lacks associated label."", 
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id='affiliate-mobile' name='affiliate' type='hidden'/>"", 
   ""target"": ""input#affiliate-mobile"", 
   ""description"": ""Form field lacks associated label."", 
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id='affiliate' name='affiliate' type='hidden'/>"", 
   ""target"": ""input#affiliate"", 
   ""description"": ""Form field lacks associated label."", 
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
8616262877_0,llama-4-scout-17b-16e-instruct,zero-shot,6351,0,0,2,0.0,0.0,0.0,2.4.6|1.3.1,,"{""violations"": []}",no_wcag_codes_extracted,True,False,False,json_no_codes,
328623724_0,llama-4-scout-17b-16e-instruct,zero-shot,32072,1,0,7,1.0,0.125,0.2222,1.1.1|1.4.6|2.4.4|2.4.9|4.1.2|2.4.6|1.3.1|1.4.3,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/04/Family-night-300x171.png\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/04/Monday-Energizers.png\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/05/kahootatwork-logo-300x150.png\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/05/cars-logo-300x200.png\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/05/f46ba125-89b6-4a26-9920-9b354d4c593a-290x200.webp\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""STAR WARS\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/04/4a3a8405-9eae-4820-80d7-9b5b6f00f4db-300x150.webp\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/05/Marvel_logo-card-2-300x175.png\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/05/tedatwork-stacked-300x192.png\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/05/wiki-300x165.png\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/04/176cd327-bf2d-4d56-ab3d-d3c25c5bd069-300x128.webp\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/05/sb-logo-300x150.png\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""\"" class=\""trending-item__img\"" src=\""https://kahoot.com/files/2025/04/c952b845-c18d-4af7-bfda-15aea896b42d-300x170.webp\""/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
1402472951_0,llama-4-scout-17b-16e-instruct,zero-shot,10254,1,1,1,0.5,0.5,0.5,2.4.6|1.3.1,1.3.1|1.4.4,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Visual Elements Not Conveyed to Assistive Technology"", ""category"": ""semantic"",
   ""html"": ""<img alt='kanopy logo' class='kanopy-logo' src='/kui-assets/kanopy-logo.svg'/> <img alt='loading spinner' class='spinner' src='/kui-assets/spinner.svg'/>"",
   ""target"": ""img"",
   ""description"": ""Images do not have programmatically determinable text that describes their purpose or meaning."",
   ""impact"": ""serious"", 
   ""confidence"": 0.9},
  {""wcagCode"": ""1.4.4"", ""violationName"": ""Visual Elements Not Programmatically Hidden"", ""category"": ""semantic"",
   ""html"": ""<iframe height='1' style='position: absolute; top: 0px; left: 0px; border: none; visibility: hidden;' width='1'></iframe>"",
   ""target"": ""iframe"",
   ""description"": ""An off-screen iframe is not programmatically hidden."",
   ""impact"": ""serious"", 
   ""confidence"": 0.9}
]}",,True,False,False,json,
2421931133_0,llama-4-scout-17b-16e-instruct,zero-shot,12485,1,0,1,1.0,0.5,0.6667,1.4.6|1.3.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
105_0,llama-4-scout-17b-16e-instruct,zero-shot,13873,1,0,1,1.0,0.5,0.6667,1.4.6|1.3.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
17_0,llama-4-scout-17b-16e-instruct,zero-shot,9605,0,0,2,0.0,0.0,0.0,1.4.6|1.3.1,,"{""violations"": []}",no_wcag_codes_extracted,True,False,False,json_no_codes,
65_0,llama-4-scout-17b-16e-instruct,zero-shot,29196,1,0,3,1.0,0.25,0.4,1.3.1|1.4.4|1.4.6|1.4.3,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Images used as Links"", ""category"": ""semantic"",
   ""html"": ""<a href=\""/\"">\n    <img alt=\""Knovva Consulting Logo\"" data-nimg=\""1\"" decoding=\""async\"" height=\""45\"" loading=\""lazy\"" src=\""/_next/image?url=%2Fknovva-consulting-logo1.png&amp;w=384&amp;q=75\"" srcset=\""/_next/image?url=%2Fknovva-consulting-logo1.png&amp;w=256&amp;q=75 1x, /_next/image?url=%2Fknovva-consulting-logo1.png&amp;w=384&amp;q=75 2x\"" style=\""color:transparent\"" width=\""167.308\""/>\n</a>"", ""target"": ""img"",
   ""description"": ""Logo image used as a link lacks alternative text that describes the purpose or destination of the link."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Images Used as Links"", ""category"": ""semantic"",
   ""html"": ""<a href=\""/\"">\n    <img alt=\""Logo\"" class=\""h-auto w-48\"" data-nimg=\""1\"" decoding=\""async\"" height=\""71\"" loading=\""lazy\"" src=\""/_next/image?url=%2Fknovva-consulting-logo1.png&amp;w=384&amp;q=75\"" srcset=\""/_next/image?url=%2Fknovva-consulting-logo1.png&amp;w=256&amp;q=75 1x, /_next/image?url=%2Fknovva-consulting-logo1.png&amp;w=384&amp;q=75 2x\"" style=\""color:transparent\"" width=\""189\""/>\n</a>"", ""target"": ""img"",
   ""description"": ""Logo image used as a link lacks alternative text that describes the purpose or destination of the link."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Images Used as Links"", ""category"": ""semantic"",
   ""html"": ""<button><img alt=\""yellow-right-arrow\"" class=\""object-cover\"" data-nimg=\""1\"" decoding=\""async\"" height=\""53\"" loading=\""lazy\"" src=\""/_next/image?url=%2Ficons%2Fwhite-right-arrow.png&amp;w=128&amp;q=75\"" srcset=\""/_next/image?url=%2Ficons%2Fwhite-right-arrow.png&amp;w=64&amp;q=75 1x, /_next/image?url=%2Ficons%2Fwhite-right-arrow.png&amp;w=128&amp;q=75 2x\"" style=\""color:transparent\"" width=\""53\""/></button>"", ""target"": ""img"",
   ""description"": ""Image used as a link lacks alternative text that describes the purpose or destination of the link."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Images Used as Links"", ""category"": ""semantic"",
   ""html"": ""<button><img alt=\""yellow-right-arrow\"" class=\""object-cover\"" data-nimg=\""1\"" decoding=\""async\"" height=\""53\"" loading=\""lazy\"" src=\""/_next/image?url=%2Ficons%2Fwhite-right-arrow.png&amp;w=128&amp;q=75\"" srcset=\""/_next/image?url=%2Ficons%2Fwhite-right-arrow.png&amp;w=64&amp;q=75 1x, /_next/image?url=%2Ficons%2Fwhite-right-arrow.png&amp;w=128&amp;q=75 2x\"" style=\""color:transparent\"" width=\""53\""/></button>"", ""target"": ""img"",
   ""description"": ""Image used as a link lacks alternative text that describes the purpose or destination of the link."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Images Used as Links"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Epipelagic banner\"" class=\""w-[36px] max-md:w-[46px]\"" data-nimg=\""1\"" decoding=\""async\"" height=\""36\"" loading=\""lazy\"" src=\""/cookieIcon1.svg\"" style=\""color: transparent; object-fit: contain;\"" width=\""36\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text that describes its purpose or meaning."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
3805747062_0,llama-4-scout-17b-16e-instruct,zero-shot,29004,1,0,3,1.0,0.25,0.4,3.1.2|2.4.6|1.3.1|4.1.1,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<div class=\""nav-edit-signout fl-right\"" role=\""button\"" tabindex=\""0\"">Sign Out</div>"", ""target"": ""div"", ""description"": ""Non-semantic element (<div>) used with a role of \""button\""."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<div class=\""nav-edit-profile fl-right\"" role=\""button\"" tabindex=\""0\"">Edit Profile</div>"", ""target"": ""div"", ""description"": ""Non-semantic element (<div>) used with a role of \""button\""."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<span class=\""nav-more fl-right profile-name-off\"" id=\""qc_auto_hd_util\"" tabindex=\""0\"">"", ""target"": ""span"", ""description"": ""Non-semantic element (<span>) used with a tabindex."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<div aria-label=\""Language\"" class=\""selected-item\"" data-v-9455bfb4=\""\"" tabindex=\""0\"">"", ""target"": ""div"", ""description"": ""Non-semantic element (<div>) used with an aria-label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<span class=\""nav-mobile-lang-opt\"">Language</span>"", ""target"": ""span"", ""description"": ""Non-semantic element (<span>) used as a label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<div class=\""nav-lang fl-right\"" id=\""qc_auto_hd_lang\"" tabindex=\""0\"">"", ""target"": ""div"", ""description"": ""Non-semantic element (<div>) used with a tabindex."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<span aria-label=\""Home\"" class=\""anchor\"" id=\""qc_auto_hd_bi\"" role=\""button\"" tabindex=\""0\"">"", ""target"": ""span"", ""description"": ""Non-semantic element (<span>) used with a role of \""button\""."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<div class=\""nav-search fl-right\""><a class=\""nav-search-icon\"" href=\""#\"" id=\""qc_auto_hd_search\"">"", ""target"": ""div"", ""description"": ""Non-semantic element (<div>) used as a container for interactive elements."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<li class=\""nav-mobile-item\""><span class=\""nav-link active\"" tabindex=\""0\"">English</span></li>"", ""target"": ""span"", ""description"": ""Non-semantic element (<span>) used as a link."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<li class=\""nav-mobile-item\""><span class=\""nav-link\"" tabindex=\""0\"">Português</span></li>"", ""target"": ""span"", ""description"": ""Non-semantic element (<span>) used as a link."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<li class=\""nav-mobile-item\""><span class=\""nav-link\"" tabindex=\""0\"">Español</span></li>"", ""target"": ""span"", ""description"": ""Non-semantic element (<span>) used as a link."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<li class=\""nav-mobile-item\""><span class=\""nav-link\"" tabindex=\""0\"">简体中文</span></li>"", ""target"": ""span"", ""description"": ""Non-semantic element (<span>) used as a link."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning to Non-Semantic Elements"", ""category"": ""semantic"", ""html"": ""<li class=\""nav-mobile-item\""><span class=\""nav-link\"" tabindex=\""0\"">Tiếng Việt</span></li>"", ""target"": "" span"", ""description"": ""Non-semantic element (<span>) used as a link."", ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
3996855574_0,llama-4-scout-17b-16e-instruct,zero-shot,11500,1,0,3,1.0,0.25,0.4,1.1.1|1.3.1|1.4.6|1.4.3,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
589105098_0,llama-4-scout-17b-16e-instruct,zero-shot,1468,0,0,0,0.0,0.0,0.0,1.4.6|1.3.1|4.1.1,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 20110>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
519658437_0,llama-4-scout-17b-16e-instruct,zero-shot,15717,2,1,1,0.6667,0.6667,0.6667,1.4.6|1.3.1|4.1.2,1.3.1|1.3.5|4.1.2,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input name=\""q\"" placeholder=\""\"" size=\""20\"" style='background: url(\""https://www.google.com/cse/static/images/1x/en/branding.png\"") left 9px top 50% no-repeat rgb(255, 255, 255);' type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.5"", ""violationName"": ""Incorrect Use of Semantic Element"", ""category"": ""semantic"",
   ""html"": ""<div class=\""fc-dialog fc-choice-dialog\"" role=\""dialog\"" style=\""\"" tabindex=\""0\"">...</div>"", ""target"": ""div"",
   ""description"": ""A non-semantic element uses a semantic role, but has no semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Duplicate ID"", ""category"": ""semantic"",
   ""html"": ""<input id=\""show-menu\"" type=\""checkbox\""/><label class=\""show-menu\"" for=\""show-menu\"">Show Menu</label>"", ""target"": ""input"",
   ""description"": ""The value of an ID must be unique."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
343_0,llama-4-scout-17b-16e-instruct,zero-shot,7807,0,1,4,0.0,0.0,0.0,2.4.6|2.4.2|1.3.1|3.1.1,1.4.3,"{""violations"": [
  {""wcagCode"": ""1.4.3"", ""violationName"": ""Contrast (Minimum)"", ""category"": ""visual"",
   ""html"": ""<pre style=\""word-wrap: break-word; white-space: pre-wrap;\"">Access to this site has been denied.</pre>"",
   ""target"": ""text"",
   ""description"": ""The contrast between the text and its background is not sufficient."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
6801509843_0,llama-4-scout-17b-16e-instruct,zero-shot,15810,2,2,2,0.5,0.5,0.5,2.4.6|1.3.1|4.1.1|4.1.2,1.1.1|1.3.1|3.2.4|4.1.2,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-Text Content"", ""category"": ""semantic"",
   ""html"": ""<img alt='...' class='leaders-image lozad' data-srcset='https://lazada-com.oss-ap-southeast-1.aliyuncs.com/static/image/home-a-mall_x1.jpg, https://lazada-com.oss-ap-southeast-1.aliyuncs.com/static/image/home-a-mall_x2.jpg 2x'/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""critical"", ""confidence"": 0.9},
  {""wcagCode"": ""3.2.4"", ""violationName"": ""Inconsistent Navigation Labels"", ""category"": ""semantic"",
   ""html"": ""<a class='p-2 lzd-home-link text-red' href='/'>HOME</a>"", ""target"": ""a"",
   ""description"": ""Navigation link has inconsistent label."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Elements Not Clear"", ""category"": ""semantic"",
   ""html"": ""<div class='grad-arrow d-none d-lg-block'><div class='arrow bounce'></div></div>"", ""target"": ""div"",
   ""description"": ""Element lacks semantic meaning."",
   ""impact"": ""moderate"", ""confidence"": 0.7},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Inconsistent IDs for Related Elements"", ""category"": ""semantic"",
   ""html"": ""<a aria-labelledby='navbarDropdown_1' class='dropdown-menu text-left bg-white}' style='border: none'><a class='dropdown-item' href='/en/about/'>About Lazada</a></a>"", ""target"": ""a"",
   ""description"": ""Related elements have inconsistent IDs."",
   ""impact"": ""moderate"", ""confidence"": 0.8}
]}",,True,False,False,json,
256_0,llama-4-scout-17b-16e-instruct,zero-shot,20079,1,2,5,0.3333,0.1667,0.2222,2.4.6|1.3.1|1.4.4|1.4.6|4.1.2|1.4.3,1.3.1|1.3.5|3.2.4,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt='' class='et-waypoint et_pb_animation_top et_pb_animation_top_tablet et_pb_animation_top_phone wp-image-9308' decoding='async' height='141' src='https://learnwellservices.com/wp-content/uploads/2022/05/learnwell-icons-01.png' width='141'/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt='' class='et-waypoint et_pb_animation_top et_pb_animation_top_tablet et_pb_animation_top_phone wp-image-9307' decoding='async' height='141' src='https://learnwellservices.com/wp-content/uploads/2022/05/learnwell-icons-04.png' width='141'/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image"", ""category"": ""semantic"",
   ""html"": ""<img alt='' class='et-waypoint et_pb_animation_top et_pb_animation_top_tablet et_pb_animation_top_phone wp-image-9306' decoding='async' height='141' src='https://learnwellservices.com/wp-content/uploads/2022/05/learnwell-icons-05.png' width='141'/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.5"", ""violationName"": ""Language Attribute for Telephone Number Link"", ""category"": ""semantic"",
   ""html"": ""<a href='tel:(877) 732-9101'>(877) 732-9101</a>"",
   ""target"": ""a"",
   ""description"": ""Telephone number link lacks language attribute."",
   ""impact"": ""minor"", ""confidence"": 0.9},
  {""wcagCode"": ""3.2.4"", ""violationName"": ""Form Input Lacks Label"", ""category"": ""semantic"",
   ""html"": ""<input class='et_pb_menu__search-input' name='s' placeholder='Search …' title='Search for:' type='search'/>"",
   ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
3936345126_0,llama-4-scout-17b-16e-instruct,zero-shot,18300,1,0,5,1.0,0.1667,0.2857,1.4.3|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2,1.3.1,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button class=\""Burger js-nav-burger\"" id=\""Burger-mobile\""> <span class=\""Burger__icon\""> <span class=\""sr-only\"">Navigation</span> </span> </button>"", ""target"": ""button"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<a class=\""Header__connexion js-header-login\"" href=\""https://secure.lemonde.fr/sfuser/connexion\""> <span class=\""icon__nav-connexion\""> <span class=\""sr-only\"">Se connecter</span> </span> <span class=\""login-info\"">Se connecter</span> </a>"", ""target"": ""a"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""Ouvrir l’actualité en vidéo\"" class=\""Nav__item__modal-trigger js-home-tab\"" data-target=\""feed-video\"" id=\""js-home-seenthis-modal\"" type=\""button\""> <span class=\""icon__seenthis\""></span> <span class=\""js-burger-to-show\"">L’actualité en vidéo</span> </button>"", ""target"": ""button"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
