item_id,model,strategy,duration_ms,tp,fp,fn,ground_truth,predictions,prediction_source,mapped_rule_ids,schema_valid,parse_failed,empty_response,error,error_class,has_prediction,raw_output_excerpt
424_0,llama-4-scout-17b-16e-instruct,zero-shot,1815,0,0,0,1.4.6|4.1.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17087>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 17087>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
2839400116_0,llama-4-scout-17b-16e-instruct,zero-shot,40853,1,0,6,2.4.6|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|1.4.3,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Images"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""course thumbnail\"" src=\""https://cdn.codechef.com/images/homepage/icons/python-dsa.avif\""/>"", 
   ""target"": ""img"", ""description"": ""Images lack alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Images"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""course thumbnail\"" src=\""https://cdn.codechef.com/images/homepage/icons/data-structures-and-algorithms.avif\""/>"", 
   ""target"
5052508376_0,llama-4-scout-17b-16e-instruct,zero-shot,1499,0,0,0,1.3.1|2.4.9|1.4.6|2.4.4|4.1.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 20019>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 20019>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
4840230107_0,llama-4-scout-17b-16e-instruct,zero-shot,495,0,0,0,1.1.1|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 22007>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 22007>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
7100506634_0,llama-4-scout-17b-16e-instruct,zero-shot,27479,1,1,1,1.4.6|1.3.1,1.3.1|3.2.2,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""3.2.2"", ""violationName"": ""On Input Change"", ""category"": ""layout"",
   ""html"": ""<button aria-label=\""Dismiss announcement\"" id=\""dismiss-announcement\"">...</button>"",
   ""target"": ""button"",
   ""description"": ""The dismiss button in the announcement banner does not have an href attribute or a JS event associated with it."",
   ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt='' class=\""hero_img-top u-image-shrink hero_img-image\"" loading=\""lazy\"" sizes=\""(max-w"
4763170911_0,llama-4-scout-17b-16e-instruct,zero-shot,16328,1,0,7,1.1.1|1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|1.3.1|1.4.3,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class=\""revue-form-field\"" data-v-bbc069bf=\""\"" id=\""member_email\"" placeholder=\""Your email address...\"" type=\""email\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input autocomplete=\""off\"" class=\""autocomplete-searchbar input-field-button background_icon\"" data-v-abd0aa90=\""\"" id=\""searchbar-input\"" plac"
275_0,llama-4-scout-17b-16e-instruct,zero-shot,8248,2,0,3,1.1.1|2.4.2|1.3.1|2.4.6|3.1.1,1.1.1|1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-Text Content"", ""category"": ""semantic"",
   ""html"": ""<img src=\""/apology_objects/logo.jpg\"" style=\""width:512px;\""/>"", ""target"": ""img"",
   ""description"": ""Image does not have an accessible text alternative."",
   ""impact"": ""critical"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning"", ""category"": ""semantic"",
   ""html"": ""<br/><br/>"", ""target"": ""br"",
   ""description"": ""Multiple consecutive line breaks used for layout."",
   ""impact"": ""moderate"", ""confidence"": 0.8}
]}"
3629420269_0,llama-4-scout-17b-16e-instruct,zero-shot,11606,0,1,3,1.4.6|4.1.1|1.4.3,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
2001421671_0,llama-4-scout-17b-16e-instruct,zero-shot,1923,0,0,0,1.4.6|1.3.1|4.1.2,,none,,False,False,False,"Error code: 400 - {'error': 'request (17113 tokens) exceeds the available context size (16640 tokens), try increasing it'}","Error code: 400 - {'error': 'request (17113 tokens) exceeds the available context size (16640 tokens), try increasing it'}",False,
2761488864_0,llama-4-scout-17b-16e-instruct,zero-shot,24581,1,0,6,2.4.6|1.1.1|1.3.1|1.4.6|2.4.4|2.4.9|1.4.3,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Alternative Text Not Conveyed"", ""category"": ""semantic"",
   ""html"": ""<a class=\""channel-signup__logo-wrap\"" href=\""https://www.criterionchannel.com/browse\"">\n<img alt=\""The Criterion Channel Logo\"" class=\""channel-signup__logo\"" src=\""/assets/img/png/criterion-channel-logo.png\""/>\n</a>"", 
   ""target"": ""img"", ""description"": ""Logo image is not sufficiently described for screen reader users."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Alternative Text Not Co"
3479547415_0,llama-4-scout-17b-16e-instruct,zero-shot,25172,1,0,5,1.1.1|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent Navigation Labels"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""Sections\"" class=\""c-button c-button--small c-button--secondary-reverse\"" type=\""button\""><svg aria-hidden=\""true\"" class=\""c-icon\"" fill=\""currentColor\"" focusable=\""false\"" height=\""48\"" viewbox=\""0 0 512 512\"" width=\""48\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M25 96C25 78.33 39.33 64 57 64H441C458.7 64 473 78.33 473 96C473 113.7 458.7 128 441 128H57C39.33 128 25 113.7 25 96ZM25 256C25 238.3 39.33 224 57 224H441C458.7 224 473 238.3 473"
7386667211_0,llama-4-scout-17b-16e-instruct,zero-shot,13988,1,0,3,1.1.1|1.3.1|4.1.1|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' id='email' name='email'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
5671992993_0,llama-4-scout-17b-16e-instruct,zero-shot,20321,1,1,7,1.4.6|2.4.9|2.4.4|4.1.1|4.1.2|2.4.6|1.3.1|1.4.3,1.3.1|3.2.4,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent Navigation Labels"", ""category"": ""semantic"",
   ""html"": ""<a class=\""elementor-item\"" href=\""https://www.curriki.org/leadership-team/\"">Who We Are</a>"", 
   ""target"": ""a"",
   ""description"": ""Some navigation links have inconsistent text and aria-label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent Navigation Labels"", ""category"": ""semantic"",
   ""html"": ""<a class=\""elementor-item\"" href=\""https://www.curriki.org/ways-to-give/\"">Ways to Give</a>"", 
   ""target"": ""a"",
   ""desc"
5258548666_0,llama-4-scout-17b-16e-instruct,zero-shot,47264,1,0,5,1.3.1|3.1.1|1.4.6|2.4.4|2.4.9|1.4.3,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Informative Images Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt='' data-src-mobile-1x='//d9hhrg4mnvzow.cloudfront.net/try.dailyburn.com/home_v3/3928323e-logo-head_103q012000000000000028.png' data-src-mobile-2x='//d9hhrg4mnvzow.cloudfront.net/try.dailyburn.com/home_v3/3928323e-logo-head_107g024000000000000028.png' data-src-mobile-3x='//d9hhrg4mnvzow.cloudfront.net/try.dailyburn.com/home_v3/3928323e-logo-head_1000000000000000000028.png' src='' srcset=''/>"",
   ""target"": ""img"",
   ""description"": ""Image lacks alt"
230914312_0,llama-4-scout-17b-16e-instruct,zero-shot,16562,1,0,9,1.1.1|1.4.6|2.4.4|4.1.1|2.4.9|4.1.2|2.4.6|1.3.1|3.1.1|1.4.3,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt='' class=\""masthead-map\"" height=\""1\"" src=\""data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==\"" usemap=\""#mastheadmap\"" width=\""1\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img src=\""https://i.dailymail.co.uk/i/furniture/facebook/DailyMail/DailyMail.png\""/>"", ""t"
7669162755_0,llama-4-scout-17b-16e-instruct,zero-shot,1637,0,0,0,2.4.6|2.4.9|1.4.6|2.4.4|4.1.1|4.1.2,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 18469>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 18469>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
401_0,llama-4-scout-17b-16e-instruct,zero-shot,475,0,0,0,2.4.4|2.4.6|1.4.6|2.4.9|4.1.1,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 18623>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 18623>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
9402057227_0,llama-4-scout-17b-16e-instruct,zero-shot,911,0,0,0,1.4.6,,none,,False,False,False,"Error code: 400 - {'error': 'request (17002 tokens) exceeds the available context size (16640 tokens), try increasing it'}","Error code: 400 - {'error': 'request (17002 tokens) exceeds the available context size (16640 tokens), try increasing it'}",False,
7443295495_0,llama-4-scout-17b-16e-instruct,zero-shot,11770,0,1,2,1.4.6|1.4.3,1.4.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.4.1"", ""violationName"": ""Use of Color"", ""category"": ""visual"", ""html"": """", ""target"": """", ""description"": ""The page uses a color scheme that may not provide sufficient contrast for users with visual impairments."", ""impact"": ""serious"", ""confidence"": 0.9}
]}"
1850054633_0,llama-4-scout-17b-16e-instruct,zero-shot,23683,0,1,7,3.3.2|2.4.9|1.4.6|2.4.4|4.1.1|4.1.2|1.4.3,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='text' />"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class='hs-input' id='email-7332de00-d3d3-414b-bf81-c5688dc5483c' inputmode='email' name='email' placeholder='' required='' type='email' value=''/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"
3962126274_0,llama-4-scout-17b-16e-instruct,zero-shot,10948,1,1,1,1.3.1|3.1.1,1.3.1|4.1.2,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning"", ""category"": ""semantic"",
   ""html"": ""<p>You don't have permission to access \""http://www.dell.com/\"" on this server.<p>Reference #18.2d8f1402.1754415571.11347431</p><p>https://errors.edgesuite.net/18.2d8f1402.1754415571.11347431</p>"", ""target"": ""paragraph"",
   ""description"": ""The paragraph contains a quote and link, but is not marked up as such."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""4.1.2"", ""violationName"": ""Name, Role, Value"", ""category"": ""semantic"",
   ""html"": ""<p>Reference #18.2d8f1402.1754"
7273535364_0,llama-4-scout-17b-16e-instruct,zero-shot,12620,1,0,4,1.1.1|1.3.1|1.4.6|4.1.1|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='checkbox'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
6479190649_0,llama-4-scout-17b-16e-instruct,zero-shot,36425,1,0,9,1.1.1|2.4.1|1.4.6|2.1.1|2.4.9|2.4.4|4.1.1|2.4.3|2.4.6|1.3.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt='' src='https://www.gannett-cdn.com/authoring/authoring-images/2025/01/14/PDTN/77703343007-20250113-dmme-artifical-intelligence-scho-0464.jpg?crop=4825,2714,x0,y359'/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt='' src='https://www.gannett-cdn.com/authoring/authoring-images/2024/12/19"
9394068939_0,llama-4-scout-17b-16e-instruct,zero-shot,15185,1,0,3,1.3.1|1.4.6|4.1.1|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""search\"" autocomplete=\""off\"" class=\""gsc-input\"" dir=\""ltr\"" id=\""gsc-i-id1\"" name=\""search\"" role=\""presentation\"" size=\""10\"" spellcheck=\""false\"" style=\""width: 100%; padding: 0px; border: none; margin: 0px; height: auto; outline: none;\"" title=\""search\"" type=\""text\""/>"",
   ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""sema"
9995178363_0,llama-4-scout-17b-16e-instruct,zero-shot,14327,1,0,6,1.1.1|1.3.1|2.4.9|1.4.6|2.4.4|4.1.1|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input name='s' placeholder='Search' type='text'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input type='submit'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}"
510_0,llama-4-scout-17b-16e-instruct,zero-shot,12256,1,0,2,1.4.6|1.1.1|1.3.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Email Address\"" autocomplete=\""email\"" class=\""sc-335967e1-0 glnGeY\"" placeholder=\""Email Address\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
27_0,llama-4-scout-17b-16e-instruct,zero-shot,38301,1,1,2,1.4.6|2.4.6|1.3.1,1.3.1|1.4.11,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Discover Magazine\"" class=\""sc-e706b2c9-0 fUFQZY\"" height=\""224px\"" src=\""/assets/globalAssets/siteLogo.png\"" width=\""64px\""/>"",
   ""target"": ""img"",
   ""description"": ""Image of text lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Image of Text"", ""category"": ""semantic"",
   ""html"": ""<img alt=\""Science That Matters\"" class=\""sc-e706b2c9-0 laNueB\"" height=\"""
509_0,llama-4-scout-17b-16e-instruct,zero-shot,20922,1,1,3,1.1.1|1.3.1|1.4.6|4.1.2,1.3.1|3.2.2,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Email Address\"" autocomplete=\""email\"" class=\""sc-335967e1-0 glnGeY\"" placeholder=\""Email Address\"" value=\""\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""3.2.2"", ""violationName"": ""On Focus Change"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""Learn more\"" class=\""fc-faq-header fc-dialog-restricted-content\"" role=\""button\"" tabindex=\""0\""><div class=\""fc-faq-i"
447677652_0,llama-4-scout-17b-16e-instruct,zero-shot,13974,1,0,1,2.4.6|1.3.1,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""email\"" name=\""email\"" type=\""email\"">"", ""target"": ""input#email"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
8047369079_0,llama-4-scout-17b-16e-instruct,zero-shot,30764,1,0,7,1.1.1|1.4.6|4.1.1|4.1.2|2.4.6|1.3.1|1.4.4|1.4.3,1.3.1,regex_fallback,,False,True,False,,parse_failed,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text for Images used as links or having functional purpose."", ""category"": ""semantic"",
   ""html"": ""<a href=\""https://www.facebook.com/dnaindia\"" rel=\""noreferrer\"" target=\""_blank\""><svg height=\""31\"" viewbox=\""0 0 31 31\"" width=\""31\"" xmlns=\""https://www.w3.org/2000/svg\"">...</svg></a>"",
   ""target"": ""Facebook link icon"",
   ""description"": ""Images used as links or having functional purpose lack alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternati"
1822721092_0,llama-4-scout-17b-16e-instruct,zero-shot,20230,1,0,5,2.4.6|2.4.2|1.3.1|1.4.6|2.4.4|2.4.9,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id='show-menu' name='show-menu' role='button' type='checkbox'/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input class='SearchForm-module__search-input custom-css-search-input site-font-secondary-color' placeholder='Search' value=''/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."
316_0,llama-4-scout-17b-16e-instruct,zero-shot,8254,0,0,6,2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|1.4.3,,json_no_codes,,True,False,False,no_wcag_codes_extracted,no_wcag_codes_extracted,False,"{""violations"": []}"
7450209543_0,llama-4-scout-17b-16e-instruct,zero-shot,17577,1,0,2,1.4.6|2.4.6|1.3.1,1.3.1,regex_fallback,,False,True,False,,parse_failed,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""__EVENTTARGET\"" name=\""__EVENTTARGET\"" type=\""hidden\"" value=\""\""/>"", 
   ""target"": ""input"", 
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""__EVENTARGUMENT\"" name=\""__EVENTARGUMENT\"" type=\""hidden\"" value=\""\""/>"", 
   ""target"": ""input"", 
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""seriou"
9136224526_0,llama-4-scout-17b-16e-instruct,zero-shot,18664,1,2,1,1.4.6|1.3.1,1.3.1|1.3.5|2.4.6,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""affiliate_large\"" name=\""affiliate\"" type=\""hidden\"" value=\""www.dol.gov\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input id=\""affiliate\"" name=\""affiliate\"" type=\""hidden\"" value=\""www.dol.gov\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", """
9684391649_0,llama-4-scout-17b-16e-instruct,zero-shot,35965,1,1,9,1.1.1|1.4.6|2.1.1|2.4.4|2.4.9|2.4.3|2.4.6|1.3.1|3.1.1|1.4.3,1.3.1|1.4.4,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Semantic Meaning of Images Missing"", ""category"": ""semantic"",
   ""html"": ""<img class=\""close-banner\"" height=\""24\"" src=\""//media.downdogapp.com/asset/exit_icon_0897f2e0@1x.png\"" srcset=\""//media.downdogapp.com/asset/exit_icon_0897f2e0@1x.png 24w, //media.downdogapp.com/asset/exit_icon_0897f2e0@2x.png 48w, //media.downdogapp.com/asset/exit_icon_0897f2e0@3x.png 72w\"" width=\""24\""/>"",
   ""target"": ""img.close-banner"", 
   ""description"": ""Image used as a button lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 1},
  {""wcagCode"
6658823136_0,llama-4-scout-17b-16e-instruct,zero-shot,7094,0,1,4,1.3.1|1.4.6|4.1.2|1.4.3,2.4.2,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""2.4.2"", ""violationName"": ""Missing Page Title"", ""category"": ""semantic"",
   ""html"": ""<title></title>"", ""target"": ""title"",
   ""description"": ""The page lacks a meaningful title."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}"
111_0,llama-4-scout-17b-16e-instruct,zero-shot,20680,1,0,4,2.4.3|1.3.1|1.4.6|2.1.1|1.4.3,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Inconsistent use of aria-label and title attributes on identical elements."", ""category"": ""semantic"",
   ""html"": ""<a aria-label=\""Pinterest\"" href=\""https://www.pinterest.com/eatingbirdfood\"" rel=\""noopener noreferrer\"" target=\""_blank\""><svg aria-hidden=\""true\"" focusable=\""false\"" height=\""24\"" role=\""img\"" width=\""24\""><use href=\""#utility-pinterest\""></use></svg></a>"", ""target"": ""a"",
   ""description"": ""Inconsistent use of aria-label and title attributes on identical elements."",
   ""impact"": ""minor"", ""confidence"": 0.9},
  {""wcagCode"""
5418069070_0,llama-4-scout-17b-16e-instruct,zero-shot,1574,0,0,0,2.4.3|2.4.6|1.4.6|2.1.1|4.1.1|4.1.2|1.4.3,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16882>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16882>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
2254872401_0,llama-4-scout-17b-16e-instruct,zero-shot,445,0,0,0,2.4.3|2.4.6|1.4.6|2.1.1|4.1.1|4.1.2,,none,,False,False,False,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16830>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}","Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 16830>= n_ctx: 16640). Try to load the model with a larger context length, or provide a shorter input.'}",False,
1712224681_0,llama-4-scout-17b-16e-instruct,zero-shot,21457,1,4,3,2.4.6|1.4.6|1.1.1|1.3.1,1.25.438|1.3.1|1.817.63|2.313.438|3.354.63,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Search\"" class=\""input_mb-input__yHoJc\"" name=\""q\"" placeholder=\""Search or ask a question\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-label=\""Search\"" class=\""button_mb-button__seg6h button_mb-button--secondary__B_8oH button_mb-button--large__wSjqS button_mb-button-"
5316008758_0,llama-4-scout-17b-16e-instruct,zero-shot,20015,1,0,3,1.3.1|1.4.6|4.1.1|4.1.2,1.3.1,json,,True,False,False,,ok,True,"{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt='' height='300' loading='lazy' role='presentation' src='/sites/ed/files/styles/ed_card_image_top/public/2024-09/AdobeStock_528812603.jpeg.webp?itok=Bi5GaONp' width='400'/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img alt='' height='300' loading='lazy' role='presentation' src='/sites/ed/fil"
