item_id,web_url_id,html_file,web_url,user_prompt_chars,system_prompt_chars,user_prompt_tokens,system_prompt_tokens,total_input_tokens,token_count_method,prompt_truncated_marker_present,has_dom_section,has_schema_hint,image_count
1822721092_0,1822721092,www_docsville_com_home.html,https://www.docsville.com,120593,206,50113,38,50151,tiktoken_cl100k_base,True,True,True,0
316_0,316,www_doctoroz_com_home.html,https://www.doctoroz.com,120593,206,19773,38,19811,tiktoken_cl100k_base,True,True,True,0
7450209543_0,7450209543,www_dod_mil_home.html,https://www.dod.mil,120593,206,35802,38,35840,tiktoken_cl100k_base,True,True,True,0
9136224526_0,9136224526,www_dol_gov_home.html,https://www.dol.gov,115428,206,35049,38,35087,tiktoken_cl100k_base,False,True,True,0
9684391649_0,9684391649,www_downdogapp_com_home.html,https://www.downdogapp.com,27692,206,9502,38,9540,tiktoken_cl100k_base,False,True,True,0
6658823136_0,6658823136,www_dw_com_home.html,https://www.dw.com,13965,206,4556,38,4594,tiktoken_cl100k_base,False,True,True,0
111_0,111,www_eatingbirdfood_com_home.html,https://www.eatingbirdfood.com,120593,206,33907,38,33945,tiktoken_cl100k_base,True,True,True,0
5418069070_0,5418069070,www_ebay_com_home.html,https://www.ebay.com,120593,206,46506,38,46544,tiktoken_cl100k_base,True,True,True,0
2254872401_0,2254872401,www_ebay_de_home.html,https://www.ebay.de/,120593,206,47138,38,47176,tiktoken_cl100k_base,True,True,True,0
1712224681_0,1712224681,www_economist_com_home.html,https://www.economist.com,120593,206,42322,38,42360,tiktoken_cl100k_base,True,True,True,0
5316008758_0,5316008758,www_ed_gov_home.html,https://www.ed.gov,120593,206,33224,38,33262,tiktoken_cl100k_base,True,True,True,0
384_0,384,www_edraak_org_home.html,https://www.edraak.org,120593,206,45207,38,45245,tiktoken_cl100k_base,True,True,True,0
9777552764_0,9777552764,www_educaplay_com_home.html,https://www.educaplay.com,120593,206,33141,38,33179,tiktoken_cl100k_base,True,True,True,0
2797271121_0,2797271121,www_education_com_home.html,https://www.education.com,115473,206,30010,38,30048,tiktoken_cl100k_base,False,True,True,0
6223584289_0,6223584289,www_educative_io_home.html,https://www.educative.io,120593,206,40594,38,40632,tiktoken_cl100k_base,True,True,True,0
8244832401_0,8244832401,www_edx_org_home.html,https://www.edx.org,120593,206,39073,38,39111,tiktoken_cl100k_base,True,True,True,0
5064908942_0,5064908942,www_eeoc_gov_home.html,https://www.eeoc.gov,107483,206,29317,38,29355,tiktoken_cl100k_base,False,True,True,0
7056899377_0,7056899377,www_elibrary_ru_home.html,https://www.elibrary.ru,52090,206,17547,38,17585,tiktoken_cl100k_base,False,True,True,0
5627798358_0,5627798358,www_elpais_com_home.html,https://www.elpais.com,120593,206,41923,38,41961,tiktoken_cl100k_base,True,True,True,0
270_0,270,www_energy_gov_home.html,https://www.energy.gov,120593,206,34741,38,34779,tiktoken_cl100k_base,True,True,True,0
1023432310_0,1023432310,www_engadget_com_home.html,https://www.engadget.com,120593,206,41235,38,41273,tiktoken_cl100k_base,True,True,True,0
81_0,81,www_epa_gov_home.html,https://www.epa.gov,120593,206,32580,38,32618,tiktoken_cl100k_base,True,True,True,0
226_0,226,www_esa_int_home.html,https://www.esa.int,120593,206,33240,38,33278,tiktoken_cl100k_base,True,True,True,0
223_0,223,www_eurekalert_org_home.html,https://www.eurekalert.org,44407,206,13066,38,13104,tiktoken_cl100k_base,False,True,True,0
3842572222_0,3842572222,www_express_co_uk_home.html,https://www.express.co.uk,120593,206,62860,38,62898,tiktoken_cl100k_base,True,True,True,0
488474617_0,488474617,www_fashionnova_com_home.html,https://www.fashionnova.com,120593,206,48167,38,48205,tiktoken_cl100k_base,True,True,True,0
9645471193_0,9645471193,www_fda_gov_home.html,https://www.fda.gov/,47072,206,13307,38,13345,tiktoken_cl100k_base,False,True,True,0
9040720038_0,9040720038,www_federalreserve_gov_home.html,https://www.federalreserve.gov,120593,206,32877,38,32915,tiktoken_cl100k_base,True,True,True,0
997556472_0,997556472,www_fedramp_gov_home.html,https://www.fedramp.gov,29705,206,9326,38,9364,tiktoken_cl100k_base,False,True,True,0
775058569_0,775058569,www_fema_gov_home.html,https://www.fema.gov,120593,206,27471,38,27509,tiktoken_cl100k_base,True,True,True,0
8854230542_0,8854230542,www_fhfa_gov_home.html,https://www.fhfa.gov,94428,206,21669,38,21707,tiktoken_cl100k_base,False,True,True,0
9883619995_0,9883619995,www_fiit_tv_home.html,https://www.fiit.tv,65513,206,27532,38,27570,tiktoken_cl100k_base,False,True,True,0
3257894929_0,3257894929,www_filmstruck_com_home.html,https://www.filmstruck.com,120593,206,31625,38,31663,tiktoken_cl100k_base,True,True,True,0
108_0,108,www_fitbottomedgirls_com_home.html,https://www.fitbottomedgirls.com,120593,206,36845,38,36883,tiktoken_cl100k_base,True,True,True,0
313_0,313,www_fitnessblender_com_home.html,https://www.fitnessblender.com,43361,206,12024,38,12062,tiktoken_cl100k_base,False,True,True,0
20_0,20,www_floodsmart_gov_home.html,https://www.floodsmart.gov,102907,206,27715,38,27753,tiktoken_cl100k_base,False,True,True,0
274_0,274,www_foia_gov_home.html,https://www.foia.gov,73659,206,18777,38,18815,tiktoken_cl100k_base,False,True,True,0
5794675406_0,5794675406,www_forbes_com_home.html,https://www.forbes.com,120593,206,40309,38,40347,tiktoken_cl100k_base,True,True,True,0
8866935042_0,8866935042,www_fox_com_home.html,https://www.fox.com/,120593,206,37320,38,37358,tiktoken_cl100k_base,True,True,True,0
2530989927_0,2530989927,www_foxnews_com_home.html,https://www.foxnews.com,120593,206,32895,38,32933,tiktoken_cl100k_base,True,True,True,0
3085396104_0,3085396104,www_freecodecamp_org_home.html,https://www.freecodecamp.org,120593,206,32794,38,32832,tiktoken_cl100k_base,True,True,True,0
4116548132_0,4116548132,www_frontiersin_org_home.html,https://www.frontiersin.org,70561,206,25825,38,25863,tiktoken_cl100k_base,False,True,True,0
53239342_0,53239342,www_fubo_tv_home.html,https://www.fubo.tv,29388,206,11238,38,11276,tiktoken_cl100k_base,False,True,True,0
8317483224_0,8317483224,www_futurelearn_com_home.html,https://www.futurelearn.com,19157,206,9212,38,9250,tiktoken_cl100k_base,False,True,True,0
518_0,518,www_futurity_org_category_health_medicine.html,https://www.futurity.org/category/health-medicine/,109783,206,31942,38,31980,tiktoken_cl100k_base,False,True,True,0
519_0,519,www_futurity_org_category_science_technology.html,https://www.futurity.org/category/science-technology/,70686,206,19671,38,19709,tiktoken_cl100k_base,False,True,True,0
120_0,120,www_futurity_org_home.html,https://www.futurity.org,90195,206,25213,38,25251,tiktoken_cl100k_base,False,True,True,0
2480140715_0,2480140715,www_fws_gov_home.html,https://www.fws.gov,120593,206,33835,38,33873,tiktoken_cl100k_base,True,True,True,0
6479733415_0,6479733415,www_gaana_com_home.html,https://www.gaana.com,120593,206,43602,38,43640,tiktoken_cl100k_base,True,True,True,0
4078511185_0,4078511185,www_gao_gov_home.html,https://www.gao.gov,103647,206,27657,38,27695,tiktoken_cl100k_base,False,True,True,0
7943498338_0,7943498338,www_garmin_com_home.html,https://www.garmin.com,120593,206,37573,38,37611,tiktoken_cl100k_base,True,True,True,0
6529673719_0,6529673719,www_geeksforgeeks_org_home.html,https://www.geeksforgeeks.org,120593,206,36190,38,36228,tiktoken_cl100k_base,True,True,True,0
64_0,64,www_getepic_com_home.html,https://www.getepic.com,120593,206,37526,38,37564,tiktoken_cl100k_base,True,True,True,0
180_0,180,www_getyourrefund_org_home.html,https://www.getyourrefund.org,34119,206,9480,38,9518,tiktoken_cl100k_base,False,True,True,0
6027797305_0,6027797305,www_gitlab_com_home.html,https://www.gitlab.com,120593,206,43342,38,43380,tiktoken_cl100k_base,True,True,True,0
7585490098_0,7585490098,www_gizmodo_com_home.html,https://www.gizmodo.com,120593,206,43380,38,43418,tiktoken_cl100k_base,True,True,True,0
8006238889_0,8006238889,www_globalnews_ca_home.html,https://www.globalnews.ca,120593,206,35779,38,35817,tiktoken_cl100k_base,True,True,True,0
309_0,309,www_globoplay_com_home.html,https://www.globoplay.com,120593,206,49195,38,49233,tiktoken_cl100k_base,True,True,True,0
9815980762_0,9815980762,www_glossier_com_home.html,https://www.glossier.com,120593,206,37316,38,37354,tiktoken_cl100k_base,True,True,True,0
6786271985_0,6786271985,www_goconqr_com_home.html,https://www.goconqr.com,64236,206,19539,38,19577,tiktoken_cl100k_base,False,True,True,0
268_0,268,www_gov_ie_home.html,https://www.gov.ie,120593,206,38499,38,38537,tiktoken_cl100k_base,True,True,True,0
77_0,77,www_gov_za_home.html,https://www.gov.za,63935,206,21078,38,21116,tiktoken_cl100k_base,False,True,True,0
8056970126_0,8056970126,www_grokker_com_home.html,https://www.grokker.com,120593,206,44664,38,44702,tiktoken_cl100k_base,True,True,True,0
4085447448_0,4085447448,www_gsa_gov_home.html,https://www.gsa.gov,120593,206,31993,38,32031,tiktoken_cl100k_base,True,True,True,0
414_0,414,www_hackaday_com_home.html,https://www.hackaday.com,118359,206,34922,38,34960,tiktoken_cl100k_base,False,True,True,0
5477862853_0,5477862853,www_hackerearth_com_home.html,https://www.hackerearth.com,120593,206,35586,38,35624,tiktoken_cl100k_base,True,True,True,0
8883634268_0,8883634268,www_harvard_edu_home.html,https://www.harvard.edu/,120593,206,34899,38,34937,tiktoken_cl100k_base,True,True,True,0
5256418738_0,5256418738,www_hayneedle_com_home.html,https://www.hayneedle.com,16669,206,4821,38,4859,tiktoken_cl100k_base,False,True,True,0
1373328769_0,1373328769,www_hbomax_com_home.html,https://www.hbomax.com,120593,206,31923,38,31961,tiktoken_cl100k_base,True,True,True,0
9364906934_0,9364906934,www_headspace_com_home.html,https://www.headspace.com,120593,206,38580,38,38618,tiktoken_cl100k_base,True,True,True,0
215_0,215,www_health_harvard_edu_home.html,https://www.health.harvard.edu,120593,206,53181,38,53219,tiktoken_cl100k_base,True,True,True,0
501_0,501,www_healthcare_gov_get_answers.html,https://www.healthcare.gov/get-answers/,120593,206,33739,38,33777,tiktoken_cl100k_base,True,True,True,0
500_0,500,www_healthcare_gov_get_coverage.html,https://www.healthcare.gov/get-coverage/,120593,206,33769,38,33807,tiktoken_cl100k_base,True,True,True,0
502_0,502,www_healthcare_gov_have_coverage.html,https://www.healthcare.gov/have-coverage/,120593,206,33764,38,33802,tiktoken_cl100k_base,True,True,True,0
16_0,16,www_healthcare_gov_home.html,https://www.healthcare.gov,120593,206,33749,38,33787,tiktoken_cl100k_base,True,True,True,0
434_0,434,www_healthline_com_home.html,https://www.healthline.com,120593,206,40011,38,40049,tiktoken_cl100k_base,True,True,True,0
8958991169_0,8958991169,www_howtogeek_com_home.html,https://www.howtogeek.com,120593,206,34930,38,34968,tiktoken_cl100k_base,True,True,True,0
2647735504_0,2647735504,www_hp_com_home.html,https://www.hp.com,120593,206,16636,38,16674,tiktoken_cl100k_base,True,True,True,0
3701517235_0,3701517235,www_huffpost_com_home.html,https://www.huffpost.com,120593,206,34174,38,34212,tiktoken_cl100k_base,True,True,True,0
2176046364_0,2176046364,www_huggingface_co_home.html,https://www.huggingface.co,120593,206,52190,38,52228,tiktoken_cl100k_base,True,True,True,0
1767084624_0,1767084624,www_hulu_com_home.html,https://www.hulu.com,120593,206,37131,38,37169,tiktoken_cl100k_base,True,True,True,0
816887837_0,816887837,www_ibm_com_research.html,https://www.ibm.com/research,103740,206,39888,38,39926,tiktoken_cl100k_base,False,True,True,0
1856386766_0,1856386766,www_ibm_com_training.html,https://www.ibm.com/training,120593,206,32890,38,32928,tiktoken_cl100k_base,True,True,True,0
362_0,362,www_ieee_org_home.html,https://www.ieee.org,836,206,214,38,252,tiktoken_cl100k_base,False,True,True,0
7561129082_0,7561129082,www_ifcfilms_com_home.html,https://www.ifcfilms.com,120593,206,58877,38,58915,tiktoken_cl100k_base,True,True,True,0
2235305803_0,2235305803,www_iheart_com_home.html,https://www.iheart.com,120593,206,46335,38,46373,tiktoken_cl100k_base,True,True,True,0
2527413330_0,2527413330,www_indiatoday_in_home.html,https://www.indiatoday.in,120593,206,44635,38,44673,tiktoken_cl100k_base,True,True,True,0
6130539113_0,6130539113,www_indystar_com_home.html,https://www.indystar.com,120593,206,34064,38,34102,tiktoken_cl100k_base,True,True,True,0
124_0,124,www_infoworld_com_home.html,https://www.infoworld.com,120593,206,36455,38,36493,tiktoken_cl100k_base,True,True,True,0
8697981092_0,8697981092,www_interior_gov_home.html,https://www.interior.gov,55257,206,15147,38,15185,tiktoken_cl100k_base,False,True,True,0
1521860334_0,1521860334,www_irs_gov_home.html,https://www.irs.gov,120593,206,31203,38,31241,tiktoken_cl100k_base,True,True,True,0
8727933125_0,8727933125,www_ivi_ru_home.html,https://www.ivi.ru,120593,206,43384,38,43422,tiktoken_cl100k_base,True,True,True,0
3374636661_0,3374636661,www_japantimes_co_jp_home.html,https://www.japantimes.co.jp,120593,206,39698,38,39736,tiktoken_cl100k_base,True,True,True,0
7908444877_0,7908444877,www_jd_com_home.html,https://www.jd.com,44420,206,16744,38,16782,tiktoken_cl100k_base,False,True,True,0
225_0,225,www_jhu_edu_research.html,https://www.jhu.edu/research,119141,206,34625,38,34663,tiktoken_cl100k_base,False,True,True,0
1433604318_0,1433604318,www_jpost_com_home.html,https://www.jpost.com,120593,206,32416,38,32454,tiktoken_cl100k_base,True,True,True,0
79862148_0,79862148,www_jsonline_com_home.html,https://www.jsonline.com,620,206,156,38,194,tiktoken_cl100k_base,False,True,True,0
531083003_0,531083003,www_justice_gov_home.html,https://www.justice.gov,120593,206,28594,38,28632,tiktoken_cl100k_base,True,True,True,0
8616262877_0,8616262877,www_kaggle_com_home.html,https://www.kaggle.com,16381,206,6135,38,6173,tiktoken_cl100k_base,False,True,True,0
328623724_0,328623724,www_kahoot_com_home.html,https://www.kahoot.com,120593,206,35206,38,35244,tiktoken_cl100k_base,True,True,True,0
1402472951_0,1402472951,www_kanopy_com_home.html,https://www.kanopy.com,120593,206,39327,38,39365,tiktoken_cl100k_base,True,True,True,0
2421931133_0,2421931133,www_khanacademy_org_home.html,https://www.khanacademy.org,120593,206,30918,38,30956,tiktoken_cl100k_base,True,True,True,0
105_0,105,www_khanacademy_org_video.html,https://www.khanacademy.org/video,120593,206,30914,38,30952,tiktoken_cl100k_base,True,True,True,0
17_0,17,www_kids_gov_home.html,https://www.kids.gov,40683,206,10975,38,11013,tiktoken_cl100k_base,False,True,True,0
65_0,65,www_knovva_com_home.html,https://www.knovva.com,57032,206,18127,38,18165,tiktoken_cl100k_base,False,True,True,0
3805747062_0,3805747062,www_kocowa_com_home.html,https://www.kocowa.com,37256,206,11614,38,11652,tiktoken_cl100k_base,False,True,True,0
3996855574_0,3996855574,www_kodable_com_home.html,https://www.kodable.com,120593,206,44682,38,44720,tiktoken_cl100k_base,True,True,True,0
589105098_0,589105098,www_koreatimes_co_kr_home.html,https://www.koreatimes.co.kr,80191,206,33654,38,33692,tiktoken_cl100k_base,False,True,True,0
519658437_0,519658437,www_latex-project_org_home.html,https://www.latex-project.org,120593,206,41125,38,41163,tiktoken_cl100k_base,True,True,True,0
343_0,343,www_latimes_com_home.html,https://www.latimes.com,768,206,193,38,231,tiktoken_cl100k_base,False,True,True,0
6801509843_0,6801509843,www_lazada_com_home.html,https://www.lazada.com,120593,206,41419,38,41457,tiktoken_cl100k_base,True,True,True,0
256_0,256,www_learnwellservices_com_home.html,https://www.learnwellservices.com,120593,206,36155,38,36193,tiktoken_cl100k_base,True,True,True,0
3936345126_0,3936345126,www_lemonde_fr_home.html,https://www.lemonde.fr,120593,206,44670,38,44708,tiktoken_cl100k_base,True,True,True,0
5351185237_0,5351185237,www_lenovo_com_home.html,https://www.lenovo.com,120593,206,33493,38,33531,tiktoken_cl100k_base,True,True,True,0
340545659_0,340545659,www_lidl_com_home.html,https://www.lidl.com,120593,206,39558,38,39596,tiktoken_cl100k_base,True,True,True,0
6976784819_0,6976784819,www_lightinthebox_com_home.html,https://www.lightinthebox.com,120593,206,29963,38,30001,tiktoken_cl100k_base,True,True,True,0
5350616698_0,5350616698,www_livescience_com_home.html,https://www.livescience.com,120593,206,34084,38,34122,tiktoken_cl100k_base,True,True,True,0
3317334630_0,3317334630,www_luminarypodcasts_com_home.html,https://www.luminarypodcasts.com,120593,206,38435,38,38473,tiktoken_cl100k_base,True,True,True,0
415_0,415,www_makeuseof_com_home.html,https://www.makeuseof.com,120593,206,35188,38,35226,tiktoken_cl100k_base,True,True,True,0
2937956084_0,2937956084,www_mapmyrun_com_home.html,https://www.mapmyrun.com,120593,206,44342,38,44380,tiktoken_cl100k_base,True,True,True,0
8918898275_0,8918898275,www_marines_mil_home.html,https://www.marines.mil,120593,206,32487,38,32525,tiktoken_cl100k_base,True,True,True,0
6787611399_0,6787611399,www_mashable_com_home.html,https://www.mashable.com,120593,206,35850,38,35888,tiktoken_cl100k_base,True,True,True,0
8613910382_0,8613910382,www_mathletics_com_home.html,https://www.mathletics.com,120593,206,32541,38,32579,tiktoken_cl100k_base,True,True,True,0
3109021059_0,3109021059,www_mathworks_com_home.html,https://www.mathworks.com,876,206,252,38,290,tiktoken_cl100k_base,False,True,True,0
6772200394_0,6772200394,www_matplotlib_org_home.html,https://www.matplotlib.org,33706,206,8608,38,8646,tiktoken_cl100k_base,False,True,True,0
8420224297_0,8420224297,www_mdpi_com_home.html,https://www.mdpi.com,120593,206,17777,38,17815,tiktoken_cl100k_base,True,True,True,0
9322041267_0,9322041267,www_medicaid_gov_home.html,https://www.medicaid.gov,120593,206,28295,38,28333,tiktoken_cl100k_base,True,True,True,0
9777365068_0,9777365068,www_medicare_gov_home.html,https://www.medicare.gov,118190,206,45676,38,45714,tiktoken_cl100k_base,False,True,True,0
6234431059_0,6234431059,www_meditopia_com_home.html,https://www.meditopia.com,120593,206,36515,38,36553,tiktoken_cl100k_base,True,True,True,0
1683921588_0,1683921588,www_medium_com_home.html,https://www.medium.com,19080,206,9204,38,9242,tiktoken_cl100k_base,False,True,True,0
4710657151_0,4710657151,www_mendeley_com_home.html,https://www.mendeley.com,73085,206,18993,38,19031,tiktoken_cl100k_base,False,True,True,0
358_0,358,www_menshealth_com_home.html,https://www.menshealth.com,120593,206,36503,38,36541,tiktoken_cl100k_base,True,True,True,0
387_0,387,www_merckmanuals_com_home.html,https://www.merckmanuals.com,120593,206,34915,38,34953,tiktoken_cl100k_base,True,True,True,0
8987402778_0,8987402778,www_metro_co_uk_home.html,https://www.metro.co.uk,120593,206,38565,38,38603,tiktoken_cl100k_base,True,True,True,0
1083829665_0,1083829665,www_metro_com_home.html,https://www.metro.com,120593,206,25416,38,25454,tiktoken_cl100k_base,True,True,True,0
2551766233_0,2551766233,www_microsoft_com_en_us_learning.html,https://www.microsoft.com/en-us/learning,120593,206,33920,38,33958,tiktoken_cl100k_base,True,True,True,0
9637552863_0,9637552863,www_microsoft_com_en_us_research.html,https://www.microsoft.com/en-us/research,120593,206,42483,38,42521,tiktoken_cl100k_base,True,True,True,0
557_0,557,www_mills_edu_news_2005_newsarticle04222005ron_dellums_117th_commencement_php.html,https://www.mills.edu/news/2005/newsarticle04222005ron_dellums_117th_commencement.php,120593,206,39372,38,39410,tiktoken_cl100k_base,True,True,True,0
558_0,558,www_mills_edu_news_2006_newsarticle04202006renel_athletic_achievement_php.html,https://www.mills.edu/news/2006/newsarticle04202006renel_athletic_achievement.php,120593,206,39377,38,39415,tiktoken_cl100k_base,True,True,True,0
559_0,559,www_mills_edu_news_2006_newsarticle08162006convocation_speaker_brooks_moon_php.html,https://www.mills.edu/news/2006/newsarticle08162006convocation_speaker_brooks_moon.php,120593,206,39380,38,39418,tiktoken_cl100k_base,True,True,True,0
5992521276_0,5992521276,www_mirror_co_uk_home.html,https://www.mirror.co.uk,120593,206,38126,38,38164,tiktoken_cl100k_base,True,True,True,0
51_0,51,www_mit_edu_home.html,https://www.mit.edu,55662,206,21105,38,21143,tiktoken_cl100k_base,False,True,True,0
52_0,52,www_mit_edu_news.html,https://www.mit.edu/news,120593,206,45103,38,45141,tiktoken_cl100k_base,True,True,True,0
404_0,404,www_mixcloud_com_home.html,https://www.mixcloud.com,10512,206,3179,38,3217,tiktoken_cl100k_base,False,True,True,0
257_0,257,www_moodle_org_home.html,https://www.moodle.org,120593,206,37894,38,37932,tiktoken_cl100k_base,True,True,True,0
371_0,371,www_msnbc_com_home.html,https://www.msnbc.com,120593,206,37363,38,37401,tiktoken_cl100k_base,True,True,True,0
7918200647_0,7918200647,www_mubi_com_home.html,https://www.mubi.com,815,206,201,38,239,tiktoken_cl100k_base,False,True,True,0
7343118135_0,7343118135,www_mxplayer_in_home.html,https://www.mxplayer.in,2589,206,670,38,708,tiktoken_cl100k_base,False,True,True,0
6933375342_0,6933375342,www_mytheresa_com_home.html,https://www.mytheresa.com,13932,206,3732,38,3770,tiktoken_cl100k_base,False,True,True,0
5356854547_0,5356854547,www_nal_usda_gov_home.html,https://www.nal.usda.gov,53703,206,19458,38,19496,tiktoken_cl100k_base,False,True,True,0
337_0,337,www_nasa_gov_home.html,https://www.nasa.gov,120593,206,44104,38,44142,tiktoken_cl100k_base,True,True,True,0
2561699022_0,2561699022,www_nationalguard_com_home.html,https://www.nationalguard.com,1571,206,418,38,456,tiktoken_cl100k_base,False,True,True,0
6579152806_0,6579152806,www_nature_com_home.html,https://www.nature.com,120593,206,30156,38,30194,tiktoken_cl100k_base,True,True,True,0
2644215829_0,2644215829,www_navy_mil_home.html,https://www.navy.mil,106446,206,34555,38,34593,tiktoken_cl100k_base,False,True,True,0
8921344296_0,8921344296,www_nba_com_watch.html,https://www.nba.com/watch,120593,206,46604,38,46642,tiktoken_cl100k_base,True,True,True,0
286_0,286,www_nbcnews_com_home.html,https://www.nbcnews.com,120593,206,37538,38,37576,tiktoken_cl100k_base,True,True,True,0
524_0,524,www_nbcnews_com_politics.html,https://www.nbcnews.com/politics,120593,206,39470,38,39508,tiktoken_cl100k_base,True,True,True,0
522_0,522,www_nbcnews_com_select.html,https://www.nbcnews.com/select,120593,206,38607,38,38645,tiktoken_cl100k_base,True,True,True,0
526_0,526,www_nbcnews_com_sports.html,https://www.nbcnews.com/sports,120593,206,39532,38,39570,tiktoken_cl100k_base,True,True,True,0
523_0,523,www_nbcnews_com_us_news.html,https://www.nbcnews.com/us-news,120593,206,39511,38,39549,tiktoken_cl100k_base,True,True,True,0
525_0,525,www_nbcnews_com_world.html,https://www.nbcnews.com/world,120593,206,39548,38,39586,tiktoken_cl100k_base,True,True,True,0
3281832154_0,3281832154,www_ncbi_nlm_nih_gov_home.html,https://www.ncbi.nlm.nih.gov,49707,206,15963,38,16001,tiktoken_cl100k_base,False,True,True,0
4841476546_0,4841476546,www_nearpod_com_home.html,https://www.nearpod.com,120593,206,37963,38,38001,tiktoken_cl100k_base,True,True,True,0
109_0,109,www_nerdfitness_com_home.html,https://www.nerdfitness.com,115503,206,38939,38,38977,tiktoken_cl100k_base,False,True,True,0
4872839958_0,4872839958,www_netflix_com_home.html,https://www.netflix.com,120593,206,39692,38,39730,tiktoken_cl100k_base,True,True,True,0
7201688552_0,7201688552,www_news_com_au_home.html,https://www.news.com.au,1901,206,473,38,511,tiktoken_cl100k_base,False,True,True,0
28_0,28,www_newscientist_com_home.html,https://www.newscientist.com,120593,206,37850,38,37888,tiktoken_cl100k_base,True,True,True,0
732_0,732,www_newscientist_com_subject_chemistry.html,https://www.newscientist.com/subject/chemistry/,120593,206,37987,38,38025,tiktoken_cl100k_base,True,True,True,0
733_0,733,www_newscientist_com_subject_earth.html,https://www.newscientist.com/subject/earth/,120593,206,37989,38,38027,tiktoken_cl100k_base,True,True,True,0
727_0,727,www_newscientist_com_subject_environment.html,https://www.newscientist.com/subject/environment/,120593,206,37931,38,37969,tiktoken_cl100k_base,True,True,True,0
723_0,723,www_newscientist_com_subject_health.html,https://www.newscientist.com/subject/health/,120593,206,37876,38,37914,tiktoken_cl100k_base,True,True,True,0
729_0,729,www_newscientist_com_subject_humans.html,https://www.newscientist.com/subject/humans/,120593,206,37995,38,38033,tiktoken_cl100k_base,True,True,True,0
730_0,730,www_newscientist_com_subject_life.html,https://www.newscientist.com/subject/life/,120593,206,37926,38,37964,tiktoken_cl100k_base,True,True,True,0
731_0,731,www_newscientist_com_subject_mathematics.html,https://www.newscientist.com/subject/mathematics/,120593,206,37956,38,37994,tiktoken_cl100k_base,True,True,True,0
728_0,728,www_newscientist_com_subject_mind.html,https://www.newscientist.com/subject/mind/,120593,206,37963,38,38001,tiktoken_cl100k_base,True,True,True,0
725_0,725,www_newscientist_com_subject_physics.html,https://www.newscientist.com/subject/physics/,120593,206,37990,38,38028,tiktoken_cl100k_base,True,True,True,0
722_0,722,www_newscientist_com_subject_society.html,https://www.newscientist.com/subject/society/,120593,206,37955,38,37993,tiktoken_cl100k_base,True,True,True,0
724_0,724,www_newscientist_com_subject_space.html,https://www.newscientist.com/subject/space/,120593,206,37963,38,38001,tiktoken_cl100k_base,True,True,True,0
726_0,726,www_newscientist_com_subject_technology.html,https://www.newscientist.com/subject/technology/,120593,206,37954,38,37992,tiktoken_cl100k_base,True,True,True,0
1394450881_0,1394450881,www_nhl_com_tv.html,https://www.nhl.com/tv,81751,206,39053,38,39091,tiktoken_cl100k_base,False,True,True,0
216_0,216,www_nhs_uk_home.html,https://www.nhs.uk,120593,206,40273,38,40311,tiktoken_cl100k_base,True,True,True,0
391_0,391,www_nih_gov_home.html,https://www.nih.gov,120593,206,47852,38,47890,tiktoken_cl100k_base,True,True,True,0
499022650_0,499022650,www_nike_com_home.html,https://www.nike.com,120593,206,40125,38,40163,tiktoken_cl100k_base,True,True,True,0
9727821720_0,9727821720,www_nj_com_home.html,https://www.nj.com,120593,206,41224,38,41262,tiktoken_cl100k_base,True,True,True,0
21319415_0,21319415,www_noaa_gov_home.html,https://www.noaa.gov,120593,206,35989,38,36027,tiktoken_cl100k_base,True,True,True,0
8179331530_0,8179331530,www_nordstrom_com_home.html,https://www.nordstrom.com,120593,206,69346,38,69384,tiktoken_cl100k_base,True,True,True,0
9513728892_0,9513728892,www_noredink_com_home.html,https://www.noredink.com,120593,206,39096,38,39134,tiktoken_cl100k_base,True,True,True,0
7169554469_0,7169554469,www_npr_org_home.html,https://www.npr.org,120593,206,39609,38,39647,tiktoken_cl100k_base,True,True,True,0
702203214_0,702203214,www_nps_gov_home.html,https://www.nps.gov,75012,206,21049,38,21087,tiktoken_cl100k_base,False,True,True,0
4183809767_0,4183809767,www_nrc_gov_home.html,https://www.nrc.gov,120593,206,39782,38,39820,tiktoken_cl100k_base,True,True,True,0
9115778574_0,9115778574,www_nrel_gov_home.html,https://www.nrel.gov,120593,206,47023,38,47061,tiktoken_cl100k_base,True,True,True,0
5511408010_0,5511408010,www_nrl_navy_mil_home.html,https://www.nrl.navy.mil,82755,206,25047,38,25085,tiktoken_cl100k_base,False,True,True,0
7611853384_0,7611853384,www_nsf_gov_home.html,https://www.nsf.gov,120593,206,33268,38,33306,tiktoken_cl100k_base,True,True,True,0
6171806211_0,6171806211,www_ntia_gov_home.html,https://www.ntia.gov,120593,206,32375,38,32413,tiktoken_cl100k_base,True,True,True,0
944160244_0,944160244,www_ntsb_gov_home.html,https://www.ntsb.gov,120593,206,51368,38,51406,tiktoken_cl100k_base,True,True,True,0
7014268699_0,7014268699,www_numpy_org_home.html,https://www.numpy.org,40091,206,12660,38,12698,tiktoken_cl100k_base,False,True,True,0
344_0,344,www_nytimes_com_home.html,https://www.nytimes.com,120593,206,40254,38,40292,tiktoken_cl100k_base,True,True,True,0
805430153_0,805430153,www_nzherald_co_nz_home.html,https://www.nzherald.co.nz,120593,206,33029,38,33067,tiktoken_cl100k_base,True,True,True,0
4927888957_0,4927888957,www_oercommons_org_home.html,https://www.oercommons.org,698,206,178,38,216,tiktoken_cl100k_base,False,True,True,0
