item_id,model,strategy,duration_ms,tp,fp,fn,precision,recall,f1_score,ground_truth,predictions,raw_output,error,schema_valid,parse_failed,empty_response,prediction_source,mapped_rule_ids
2279899774_0,gemma-3-27b-it,zero-shot,4983,0,0,5,0.0,0.0,0.0,1.3.1|1.4.3|1.4.6|2.4.6|4.1.1,,"```json
{""violations"": []}
```",no_wcag_codes_extracted,True,False,False,json_no_codes,
5318769506_0,gemma-3-27b-it,zero-shot,5166,0,0,6,0.0,0.0,0.0,1.4.3|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,,"```json
{""violations"": []}
```",no_wcag_codes_extracted,True,False,False,json_no_codes,
255_0,gemma-3-27b-it,zero-shot,4932,1,0,1,1.0,0.5,0.6667,1.3.1|3.1.1,1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<hr noshade=\""\"" size=\""1px\""/>"", ""target"": ""hr"", ""description"": ""Decorative element lacks alternative text or appropriate ARIA attributes."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<br clear=\""all\""/>"", ""target"": ""br"", ""description"": ""Decorative element lacks alternative text or appropriate ARIA attributes."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<address></address>"", ""target"": ""address"", ""description"": ""Empty address element provides no meaningful content."", ""impact"": ""moderate"", ""confidence"": 0.7}
]}
```",,True,False,False,json,
3951256293_0,gemma-3-27b-it,zero-shot,15940,0,1,6,0.0,0.0,0.0,1.4.3|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2,1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<button aria-label=\""Menu\"" class=\""css-lboq8x e5rzbx1\""><span class=\""css-12jtxle e5rzbx0\""></span><span class=\""css-12jtxle e5rzbx0\""></span><span class=\""css-12jtxle e5rzbx0\""></span></button>"", ""target"": ""button"", ""description"": ""Button lacks a visible text label.  Relies solely on aria-label."", ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<button aria-label=\""Teacher sign up\"" class=\""css-15tv0ty e2luh1f0\"" data-test-name=\""constituent-button-teacher\""><img alt=\""\"" class=\""css-1tgjggf e2luh1f1\"" src=\""https://static.classdojo.com/img/page_home/user-badges/teacher.svg\""/>Teacher<div class=\""css-7e8qg8 e2luh1f2\""></div></button>"", ""target"": ""button"", ""description"": ""Button contains an image and text, but the button itself lacks a visible label that clearly describes its purpose."", ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",",,False,True,False,regex_fallback,
258_0,gemma-3-27b-it,zero-shot,1405,0,0,0,0.0,0.0,0.0,1.3.1|1.4.3|1.4.6|4.1.2|4.1.1,,,"Error code: 400 - {'error': 'The number of tokens to keep from the initial prompt is greater than the context length (n_keep: 22454>= n_ctx: 22272). Try to load the model with a larger context length, or provide a shorter input.'}",False,False,False,none,
339464061_0,gemma-3-27b-it,zero-shot,6441,0,0,5,0.0,0.0,0.0,1.3.1|1.4.6|1.1.1|4.1.2|4.1.1,,"```json
{""violations"": []}
```",no_wcag_codes_extracted,True,False,False,json_no_codes,
319_0,gemma-3-27b-it,zero-shot,33579,1,0,2,1.0,0.3333,0.5,1.3.1|1.1.1|1.4.6,1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<button class=\""notification-banner__action-icon js-notification-banner__action-icon\""><img alt=\""close button\"" src=\""/Assets/imgs/icon-close--blue.svg\""/></button>"", ""target"": ""button"", ""description"": ""Button lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--utility__link\"" disablewebedit=\""True\"" href=\""/online-services/mychart\"" title=\""MyChart\"">MyChart</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--utility__link\"" disablewebedit=\""True\"" href=\""/help\"" title=\""Need help?\"">Need Help?</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--utility__link\"" disablewebedit=\""True\"" href=\""/about/history\"">100 Years of Cleveland Clinic</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--utility__link\"" disablewebedit=\""True\"" href=\""/giving\"">Giving</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--utility__link\"" disablewebedit=\""True\"" href=\""https://jobs.clevelandclinic.org/\"" target=\""_blank\"">Careers</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a aria-controls=\""search-box\"" aria-expanded=\""false\"" aria-label=\""Search\"" class=\""button--small button--search\"" disablewebedit=\""True\"" href=\""/search\"">Search</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--primary__link\"" disablewebedit=\""True\"" href=\""/\"">ClevelandClinic.org</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--primary__link\"" disablewebedit=\""True\"" href=\""/providers\"">Find a Provider</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--primary__link\"" disablewebedit=\""True\"" href=\""/locations\"">Locations &amp; Directions</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--primary__link\"" disablewebedit=\""True\"" href=\""/departments\"">Institutes &amp; Departments</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--primary__link\"" disablewebedit=\""True\"" href=\""/patients\"">Patients &amp; Visitors</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--primary__link\"" disablewebedit=\""True\"" href=\""/health\"">Health Library</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<a class=\""nav--primary__link\"" disablewebedit=\""True\"" href=\""/patients/information/access\"">Appointments</a>"", ""target"": ""a"", ""description"": ""Link text is not sufficiently descriptive."", ""impact"": ""moderate"", ""confidence"": 0.8}
]}
```",,True,False,False,json,
1782594227_0,gemma-3-27b-it,zero-shot,4631,1,1,0,0.5,1.0,0.6667,1.3.1,1.1.1|1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<span class=\""cf-no-screenshot error\""></span>"", ""target"": ""span"", ""description"": ""The span element with class 'cf-no-screenshot error' has no alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label - Form Associated Input"", ""category"": ""semantic"", ""html"": ""<button class=\""cf-footer-ip-reveal-btn\"" id=\""cf-footer-ip-reveal\"" type=\""button\"">Click to reveal</button>"", ""target"": ""button"", ""description"": ""Button element does not have an associated label."", ""impact"": ""moderate"", ""confidence"": 0.8}
]}
```",,True,False,False,json,
8491823152_0,gemma-3-27b-it,zero-shot,13168,1,0,9,1.0,0.1,0.1818,2.4.3|1.4.3|2.1.1|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2|4.1.1,1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label - Cookie Consent Dialog"", ""category"": ""semantic"",
   ""html"": ""<input checked=\""checked\"" class=\""CybotCookiebotDialogBodyLevelButton CybotCookiebotDialogBodyLevelConsentCheckbox\"" data-target=\""CybotCookiebotDialogBodyLevelButtonPreferencesInline\"" id=\""CybotCookiebotDialogBodyLevelButtonPreferences\"" tabindex=\""0\"" type=\""checkbox\""/>"", ""target"": ""input"",
   ""description"": ""Checkbox lacks an associated label within the cookie consent dialog."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label - Cookie Consent Dialog"", ""category"": ""semantic"",
   ""html"": ""<input checked=\""checked\"" class=\""CybotCookiebotDialogBodyLevelButton CybotCookiebotDialogBodyLevelConsentCheckbox\"" data-target=\""CybotCookiebotDialogBodyLevelButtonStatisticsInline\"" id=\""CybotCookiebotDialogBodyLevelButtonStatistics\"" tabindex=\""0\"" type=\""checkbox\""/>"", ""target"": ""input"",
   ""description"": ""Checkbox lacks an associated label within the",,False,True,False,regex_fallback,
1488388154_0,gemma-3-27b-it,zero-shot,10,0,0,0,0.0,0.0,0.0,2.4.4|2.4.9|4.1.2|1.4.6,,,max_input_tokens_exceeded:20915>20000,False,False,False,skipped_input_too_large,
4246706624_0,gemma-3-27b-it,zero-shot,1371,0,0,4,0.0,0.0,0.0,1.3.1|3.1.1|2.4.2|2.4.6,,"{""violations"": []}",no_wcag_codes_extracted,True,False,False,json_no_codes,
2103007653_0,gemma-3-27b-it,zero-shot,4706,0,0,3,0.0,0.0,0.0,1.3.1|1.4.3|1.4.6,,"```json
{""violations"": []}
```",no_wcag_codes_extracted,True,False,False,json_no_codes,
424_0,gemma-3-27b-it,zero-shot,32305,0,1,2,0.0,0.0,0.0,4.1.1|1.4.6,1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-expanded=\""false\"" class=\""e1xddtpe8 e14vpv2g0 gamut-1ut4wao-ResetElement-AnchorBase e1bhhzie1\"" title=\""Catalog\"" type=\""button\""><span class=\""e1xddtpe6 gamut-1nnxc9g-StyledText e8i0p5k0\"" title=\""Catalog\"">Catalog</span><svg aria-hidden=\""true\"" class=\""e1xddtpe7 gamut-1rwyjy0 eol2zvm0\"" fill=\""#fff\"" role=\""img\"" viewbox=\""0 0 8 8\"" xmlns=\""http://www.w3.org/2000/svg\""><mask id=\""ArrowChevronDownFilledIcon-mask-:r2:""><path d=\""M7.066 1.5L4 6.099.934 1.5h6.132z\"" fill=\""#fff\""></path></mask><g mask=\""url(#ArrowChevronDownFilledIcon-mask-:r2:)""><rect fill=\""currentColor\"" height=\""100%\"" width=\""100%\""></rect></g></svg></button>"", ""target"": ""button"",
   ""description"": ""Button element lacks an associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-expanded=\""false\"" class=\""e1xddtpe8 e14vpv2g0 gamut-1ut4wao-ResetElement-AnchorBase e1bhhzie1\"" title=\""Resources\"" type=\""button\""><span class=\""e1xddtpe6 gamut-1nnxc9g-StyledText e8i0p5k0\"" title=\""Resources\"">Resources</span><svg aria-hidden=\""true\"" class=\""e1xddtpe7 gamut-1rwyjy0 eol2zvm0\"" fill=\""#fff\"" role=\""img\"" viewbox=\""0 0 8 8\"" xmlns=\""http://www.w3.org/2000/svg\""><mask id=\""ArrowChevronDownFilledIcon-mask-:r4:""><path d=\""M7.066 1.5L4 6.099.934 1.5h6.132z\"" fill=\""#fff\""></path></mask><g mask=\""url(#ArrowChevronDownFilledIcon-mask-:r4:)""><rect fill=\""currentColor\"" height=\""100%\"" width=\""100%\""></rect></g></svg></button>"", ""target"": ""button"",
   ""description"": ""Button element lacks an associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<button aria-expanded=\""false\"" class=\""e1xddtpe8 e14vpv2g0 gamut-1ut4wao-ResetElement-AnchorBase e1bhhzie1\"" title=\""Community\"" type=\""button\""><span class=\""e1xddtpe6 gamut-1nnxc9g-StyledText e8i0p5k0\"" title=\""Community\"">Community</span><svg aria-hidden=\""true\"" class=\""e1xddtpe7 gamut-1rwyjy0 eol2zvm0\"" fill=\""#fff\"" role=\""img\"" viewbox=\""0 0 8 8\"" xmlns=\""http://www.w3.org/2000/svg\""><mask id=\""ArrowChevronDownFilledIcon-mask-:r5:""><path d=\""M7.066 1.5L4 6.099.934 1.5h6.132z\"" fill=\""#fff\""></path></mask><g mask=\""url(#ArrowChevronDownFilledIcon-mask-:r5:)""><rect fill=\""currentColor\"" height=\""100%\"" width=\""100%\""></rect></g></svg></button>"", ""target"": ""button"",
   ""description"": ""Button element lacks an associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}
```",,False,True,False,regex_fallback,
2839400116_0,gemma-3-27b-it,zero-shot,4394,0,0,7,0.0,0.0,0.0,1.3.1|1.4.3|1.4.6|2.4.4|2.4.6|2.4.9|4.1.1,,"```json
{""violations"": []}
```",no_wcag_codes_extracted,True,False,False,json_no_codes,
5052508376_0,gemma-3-27b-it,zero-shot,16,0,0,0,0.0,0.0,0.0,1.3.1|1.4.6|2.4.4|2.4.9|4.1.1,,,max_input_tokens_exceeded:20033>20000,False,False,False,skipped_input_too_large,
4840230107_0,gemma-3-27b-it,zero-shot,8,0,0,0,0.0,0.0,0.0,1.3.1|1.4.3|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2,,,max_input_tokens_exceeded:22981>20000,False,False,False,skipped_input_too_large,
7100506634_0,gemma-3-27b-it,zero-shot,35363,0,1,2,0.0,0.0,0.0,1.3.1|1.4.6,1.1.1,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""\"" class=\""nav_button_icon-outline\"" loading=\""lazy\"" src=\""https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/67786bd6ca7d379bb0a35138_nav_dropdown-icon-fill-target.svg\""/>"", ""target"": ""img"", ""description"": ""Image does not have alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""\"" class=\""nav_button_icon-outline\"" loading=\""lazy\"" src=\""https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/67786bd603bfc2abf86aa165_nav_dropdown-icon-outline-roacketlaunch.svg\""/>"", ""target"": ""img"", ""description"": ""Image does not have alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""\"" class=\""nav_button_icon-outline map-icon\"" loading=\""lazy\"" sizes=\""100vw\"" src=\""https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/6841cee0f8d67557f3e4148e_9ffb3f85b9a9110204d328f611a09a3f_map-pin.png\"" srcset=\""https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/6841cee0f8d67557f3e4148e_9ffb3f85b9a9110204d328f611a09a3f_map-pin-p-500.png 500w, https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/6841cee0f8d67557f3e4148e_9ffb3f85b9a9110204d328f611a09a3f_map-pin-p-800.png 800w, https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/6841cee0f8d67557f3e4148e_9ffb3f85b9a9110204d328f611a09a3f_map-pin.png 1000w\""/>"", ""target"": ""img"", ""description"": ""Image does not have alternative text."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""\"" class=\""nav_button_icon-fill map-icon-yellow\"" loading=\""lazy\"" sizes=\""100vw\"" src=\""https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/6841cee0d624ae4d219bd0f7_425cbb871510553bbd8b248a480fc917_map-pin-fill.png\"" srcset=\""https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/6841cee0d624ae4d219bd0f7_425cbb871510553bbd8b248a480fc917_map-pin-fill-p-500.png 500w, https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/6841cee0d624ae4d219bd0f7_425cbb871510553bbd8b248a480fc917_map-pin-fill-p-800.png 800w, https://cdn.prod.website-files.com/6751e31f9aaa082b0f7234ec/6841cee0d624ae4d219bd0f7_425cbb871510553bbd8b248a480fc917_map-pin-fill.png 1000w\""/>"", ""target"": ""img"", ""description"": ""Image does not have alternative text."", ""impact"": ""serious"", ""confidence"": 0.9}
]}
```",,True,False,False,json,
4763170911_0,gemma-3-27b-it,zero-shot,9487,1,0,7,1.0,0.125,0.2222,1.4.3|1.3.1|1.4.6|2.4.4|1.1.1|2.4.9|4.1.2|4.1.1,1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label for Search Input"", ""category"": ""semantic"", ""html"": ""<input autocomplete=\""off\"" class=\""autocomplete-searchbar input-field-button\"" id=\""searchbar-input\"" placeholder=\""Search by keywords, paper title, DOI or another identifier\"" type=\""text\"" value=\""\""/>"", ""target"": ""input"", ""description"": ""The search input field lacks an associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label for Email Input"", ""category"": ""semantic"", ""html"": ""<input class=\""revue-form-field\"" id=\""member_email\"" placeholder=\""Your email address...\"" type=\""email\""/>"", ""target"": ""input"", ""description"": ""The email input field lacks an associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}
```",,True,False,False,json,
275_0,gemma-3-27b-it,zero-shot,2670,1,0,4,1.0,0.2,0.3333,1.3.1|3.1.1|2.4.2|2.4.6|1.1.1,1.1.1,"{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-Text Content Missing Alternative Text"", ""category"": ""semantic"",
   ""html"": ""<img src=\""/apology_objects/logo.jpg\"" style=\""width:512px;\""/>"", ""target"": ""img"",
   ""description"": ""Image lacks alternative text."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}",,True,False,False,json,
3629420269_0,gemma-3-27b-it,zero-shot,8896,0,1,3,0.0,0.0,0.0,4.1.1|1.4.3|1.4.6,1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Course and page search input\"" class=\""search-txt form-control\"" id=\""quick-search-txt\"" placeholder=\""Course and page search\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<input aria-label=\""Search for a course\"" class=\""form-control\"" id=\""home-search-txt\"" placeholder=\""e.g. archaeology\"" type=\""text\""/>"", ""target"": ""input"",
   ""description"": ""Form field lacks associated label."",
   ""impact"": ""serious"", ""confidence"": 0.9}
]}
```",,True,False,False,json,
2001421671_0,gemma-3-27b-it,zero-shot,7122,0,0,3,0.0,0.0,0.0,1.3.1|4.1.2|1.4.6,,"```json
{""violations"": []}
```",no_wcag_codes_extracted,True,False,False,json_no_codes,
2761488864_0,gemma-3-27b-it,zero-shot,2405,0,0,7,0.0,0.0,0.0,1.3.1|1.4.3|1.4.6|2.4.4|2.4.6|1.1.1|2.4.9,,"{""violations"": []}",no_wcag_codes_extracted,True,False,False,json_no_codes,
3479547415_0,gemma-3-27b-it,zero-shot,5510,0,0,6,0.0,0.0,0.0,1.3.1|1.4.6|2.4.4|2.4.6|1.1.1|2.4.9,,"```json
{""violations"": []}
```",no_wcag_codes_extracted,True,False,False,json_no_codes,
7386667211_0,gemma-3-27b-it,zero-shot,21782,2,0,2,1.0,0.5,0.6667,1.3.1|1.1.1|4.1.2|4.1.1,1.1.1|1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-Text Content"", ""category"": ""semantic"", ""html"": ""<svg fill=\""none\"" style=\""height: 100%; width: 102px;\"" viewbox=\""0 0 102 35\"" xmlns=\""http://www.w3.org/2000/svg\"">..."", ""target"": ""svg"", ""description"": ""The logo SVG does not have alternative text."", ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-Text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""Curiosity Stream\"" src=\""https://img.curiositystream.com/w:550/c291cmNlcy9zbWFydC1idW5kbGUvVGh1bWJuYWlscy9DU181U3BvdDIwMjNfQXVyb3JhXzE2eDkuanBn\""/>"", ""target"": ""img"", ""description"": ""Image does not have meaningful alternative text."", ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.1.1"", ""violationName"": ""Non-Text Content"", ""category"": ""semantic"", ""html"": ""<img alt=\""Curiosity Stream\"" class=\""hidden laptop:block mb-6\"" src=\""https://img.curiositystream.com/w:130/c291cmNlcy9zbWFydC1idW5kbGUvTG9nb3MvQ3VyaW9zaXR5IFN0cmVhbSBMb2dvLnBuZw==\""/>"", ""target"": ""img"", ""description"": ""Image does not have meaningful alternative text."", ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<input autocomplete=\""email\"" class=\""p-2 h-12 text-lg placeholder-dark placeholder-opacity-75 w-full text-dark rounded disabled:text-light-5 cursor-text focus:outline-shadow outline-primary\"" id=\""email\"" name=\""email\"" placeholder=\""Email Address\"" required=\""\"" type=\""email\"" value=\""\""/>"", ""target"": ""input"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"", ""html"": ""<select class=\""LanguageSwitcher_select__6Smtv py-1 uppercase tablet:normal-case\"" id=\""header-select-language\"" name=\""header-select-language\"">..."", ""target"": ""select"", ""description"": ""Form field lacks associated label."", ""impact"": ""serious"", ""confidence"": 0.9}
]}
```",,True,False,False,json,
5671992993_0,gemma-3-27b-it,zero-shot,21417,1,0,7,1.0,0.125,0.2222,1.4.3|2.4.6|1.3.1|1.4.6|2.4.4|2.4.9|4.1.2|4.1.1,1.3.1,"```json
{""violations"": [
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<div class=\""elementor-widget-wrap elementor-element-populated\"">\n<div class=\""elementor-element elementor-element-d4a422e elementor-widget elementor-widget-text-editor\"" data-element_type=\""widget\"" data-id=\""d4a422e\"" data-widget_type=\""text-editor.default\"">\n<div class=\""elementor-widget-container\"">\n<p>Together, Let’s Make Every Learning Experience</p>\n</div>\n</div>"", ""target"": ""text editor"",
   ""description"": ""The text editor lacks a visible label to describe its purpose."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<div class=\""elementor-widget-wrap elementor-element-populated\"">\n<div class=\""elementor-element elementor-element-d09051a elementor-widget elementor-widget-text-editor\"" data-element_type=\""widget\"" data-id=\""d09051a\"" data-widget_type=\""text-editor.default\"">\n<div class=\""elementor-widget-container\"">\n<span class=\""typed-me\"" data-back-delay=\""1500\"" data-back-speed=\""60\"" data-loop=\""1\"" data-start-delay=\""0\"" data-string0=\""ACCESSIBLE\"" data-string1=\""EQUITABLE\"" data-string2=\""ENGAGING\"" data-string3=\""DYNAMIC\"" data-string4=\""TRANSFORMATIVE\"" data-string5=\""INTERACTIVE\"" data-string6=\""VALUABLE\"" data-type-speed=\""100\"">ENGAGIN</span><span class=\""typed-cursor\"">|</span>\n</div>\n</div>"", ""target"": ""text editor"",
   ""description"": ""The text editor lacks a visible label to describe its purpose."",
   ""impact"": ""moderate"", ""confidence"": 0.9},
  {""wcagCode"": ""1.3.1"", ""violationName"": ""Missing Label"", ""category"": ""semantic"",
   ""html"": ""<div class=\""elementor-widget-wrap elementor-element-populated\"">\n<div class=\""elementor-element elementor-element-998b7ab elementor-widget elementor-widget-text-editor\"" data-element_type=\""widget\"" data-id=\""998b7ab\"" data-widget_type=\""text-editor.default\"">\n<div class=\""elementor-widget-container\"">\n<p>For Any Learner, Anywhere, Anytime.</p>\n</div>\n</div>"", ""target"": ""text editor"",
   ""description"": ""The text editor lacks a visible label to describe its purpose."",
   ""impact"": ""moderate"", ""confidence"": 0.9}
]}
```",,True,False,False,json,
